Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","356","India","5510","Production","F1726","Pulses, Total","2002","2002","tonnes","12933600","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1726","Pulses, Total","2003","2003","tonnes","12737000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1726","Pulses, Total","2004","2004","tonnes","13545300","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1726","Pulses, Total","2005","2005","tonnes","12876100","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1726","Pulses, Total","2006","2006","tonnes","13998800","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1726","Pulses, Total","2007","2007","tonnes","14786700","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1726","Pulses, Total","2008","2008","tonnes","13772200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1726","Pulses, Total","2009","2009","tonnes","14071500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1726","Pulses, Total","2010","2010","tonnes","17236300","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1726","Pulses, Total","2011","2011","tonnes","17647000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1726","Pulses, Total","2012","2012","tonnes","16834700","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1726","Pulses, Total","2013","2013","tonnes","18944200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1726","Pulses, Total","2014","2014","tonnes","20027000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1726","Pulses, Total","2015","2015","tonnes","17314200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1726","Pulses, Total","2016","2016","tonnes","18159918","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1726","Pulses, Total","2017","2017","tonnes","23763605","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1726","Pulses, Total","2018","2018","tonnes","25504070","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1726","Pulses, Total","2019","2019","tonnes","21542350","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1726","Pulses, Total","2020","2020","tonnes","23368478","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1961","1961","tonnes","5949000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1962","1962","tonnes","5197000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1963","1963","tonnes","5972000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1964","1964","tonnes","6271000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1965","1965","tonnes","7736000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1966","1966","tonnes","8534000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1967","1967","tonnes","8635500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1968","1968","tonnes","10540000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1969","1969","tonnes","11403600","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1970","1970","tonnes","10747700","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1971","1971","tonnes","11667800","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1972","1972","tonnes","12389400","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1973","1973","tonnes","12253400","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1974","1974","tonnes","12832000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1975","1975","tonnes","14209700","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1976","1976","tonnes","15755200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1977","1977","tonnes","15101000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1978","1978","tonnes","15412200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1979","1979","tonnes","17806100","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1980","1980","tonnes","15485000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1981","1981","tonnes","17040000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1982","1982","tonnes","16899800","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1983","1983","tonnes","16883800","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1984","1984","tonnes","19623600","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1985","1985","tonnes","19860400","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1986","1986","tonnes","16715100","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1987","1987","tonnes","19045300","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1988","1988","tonnes","20720100","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1989","1989","tonnes","20960600","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1990","1990","tonnes","20984300","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1991","1991","tonnes","21895300","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1992","1992","tonnes","25158200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1993","1993","tonnes","25107300","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1994","1994","tonnes","24641900","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1995","1995","tonnes","24424200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1996","1996","tonnes","25424600","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1997","1997","tonnes","30980900","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1998","1998","tonnes","25382300","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","1999","1999","tonnes","29477100","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","2000","2000","tonnes","32124800","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","2001","2001","tonnes","30018500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","2002","2002","tonnes","32102300","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","2003","2003","tonnes","29717900","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","2004","2004","tonnes","35054500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","2005","2005","tonnes","37429900","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","2006","2006","tonnes","38096000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","2007","2007","tonnes","37899100","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","2008","2008","tonnes","44808000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","2009","2009","tonnes","45133600","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","2010","2010","tonnes","45731800","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","2011","2011","tonnes","51462000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","2012","2012","tonnes","51302300","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","2013","2013","tonnes","53712600","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","2014","2014","tonnes","55622310","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","2015","2015","tonnes","53610000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","2016","2016","tonnes","49215000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","2017","2017","tonnes","54236000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","2018","2018","tonnes","57760000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","2019","2019","tonnes","56322000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1720","Roots and Tubers, Total","2020","2020","tonnes","57529000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1961","1961","tonnes","110001008","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1962","1962","tonnes","103967008","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1963","1963","tonnes","91913008","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1964","1964","tonnes","104225008","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1965","1965","tonnes","122077008","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1966","1966","tonnes","123990000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1967","1967","tonnes","92827008","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1968","1968","tonnes","95500000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1969","1969","tonnes","124676096","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1970","1970","tonnes","135024000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1971","1971","tonnes","126368000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1972","1972","tonnes","113569504","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1973","1973","tonnes","124866704","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1974","1974","tonnes","140805008","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1975","1975","tonnes","144288896","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1976","1976","tonnes","140603504","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1977","1977","tonnes","153007008","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1978","1978","tonnes","176965008","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1979","1979","tonnes","151655104","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1980","1980","tonnes","128833408","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1981","1981","tonnes","154248000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1982","1982","tonnes","186357600","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1983","1983","tonnes","189505600","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1984","1984","tonnes","174076000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1985","1985","tonnes","170319200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1986","1986","tonnes","171680992","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1987","1987","tonnes","186089504","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1988","1988","tonnes","196736896","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1989","1989","tonnes","203036800","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1990","1990","tonnes","225569200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1991","1991","tonnes","241045504","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1992","1992","tonnes","254000000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1993","1993","tonnes","228030000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1994","1994","tonnes","229670000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1995","1995","tonnes","275540000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1996","1996","tonnes","281100000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1997","1997","tonnes","277560000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1998","1998","tonnes","279541504","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","1999","1999","tonnes","310332800","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","2000","2000","tonnes","299323904","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","2001","2001","tonnes","295956000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","2002","2002","tonnes","297207808","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","2003","2003","tonnes","287383200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","2004","2004","tonnes","233861792","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","2005","2005","tonnes","237088400","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","2006","2006","tonnes","281171808","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","2007","2007","tonnes","355519712","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","2008","2008","tonnes","348187904","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","2009","2009","tonnes","285029312","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","2010","2010","tonnes","292301600","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","2011","2011","tonnes","342382016","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","2012","2012","tonnes","361036992","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","2013","2013","tonnes","341200000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","2014","2014","tonnes","352142000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","2015","2015","tonnes","362333000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","2016","2016","tonnes","348448000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","2017","2017","tonnes","306069000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","2018","2018","tonnes","379904850","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","2019","2019","tonnes","405416180","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1723","Sugar Crops Primary","2020","2020","tonnes","370500000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1961","1961","tonnes","97000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1962","1962","tonnes","100000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1963","1963","tonnes","105000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1964","1964","tonnes","109000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1965","1965","tonnes","114000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1966","1966","tonnes","119818","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1967","1967","tonnes","125182","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1968","1968","tonnes","132542","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1969","1969","tonnes","130438","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1970","1970","tonnes","137319","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1971","1971","tonnes","138223","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1972","1972","tonnes","144000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1973","1973","tonnes","143266","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1974","1974","tonnes","144951","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1975","1975","tonnes","159254","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1976","1976","tonnes","177536","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1977","1977","tonnes","174457","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1978","1978","tonnes","186323","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1979","1979","tonnes","188817","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1980","1980","tonnes","198266","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1981","1981","tonnes","202250","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1982","1982","tonnes","215760","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1983","1983","tonnes","221440","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1984","1984","tonnes","225870","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1985","1985","tonnes","236330","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1986","1986","tonnes","252480","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1987","1987","tonnes","268580","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1988","1988","tonnes","280260","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1989","1989","tonnes","291330","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1990","1990","tonnes","305590","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1991","1991","tonnes","312590","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1992","1992","tonnes","328810","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1993","1993","tonnes","372000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1994","1994","tonnes","378000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1995","1995","tonnes","346640","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1996","1996","tonnes","446830","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1997","1997","tonnes","454000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1998","1998","tonnes","390000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","1999","1999","tonnes","488000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","2000","2000","tonnes","551000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","2001","2001","tonnes","479000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","2002","2002","tonnes","500000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","2003","2003","tonnes","531000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","2004","2004","tonnes","569000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","2005","2005","tonnes","576000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","2006","2006","tonnes","609000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","2007","2007","tonnes","653000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","2008","2008","tonnes","702000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","2009","2009","tonnes","731000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","2010","2010","tonnes","651000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","2011","2011","tonnes","710600","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","2012","2012","tonnes","765000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","2013","2013","tonnes","789000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","2014","2014","tonnes","796000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","2015","2015","tonnes","780000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","2016","2016","tonnes","704000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","2017","2017","tonnes","745000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","2018","2018","tonnes","817000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","2019","2019","tonnes","743000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1729","Treenuts, Total","2020","2020","tonnes","772779","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1961","1961","tonnes","18267500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1962","1962","tonnes","19070200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1963","1963","tonnes","19833300","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1964","1964","tonnes","20535500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1965","1965","tonnes","21271000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1966","1966","tonnes","22147600","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1967","1967","tonnes","22870050","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1968","1968","tonnes","23651200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1969","1969","tonnes","24657800","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1970","1970","tonnes","25688900","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1971","1971","tonnes","26673000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1972","1972","tonnes","27729400","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1973","1973","tonnes","28660500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1974","1974","tonnes","29654200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1975","1975","tonnes","30584900","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1976","1976","tonnes","31610800","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1977","1977","tonnes","32537900","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1978","1978","tonnes","33553050","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1979","1979","tonnes","34469600","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1980","1980","tonnes","35465100","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1981","1981","tonnes","36896100","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1982","1982","tonnes","38377400","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1983","1983","tonnes","39911000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1984","1984","tonnes","41329400","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1985","1985","tonnes","42261000","E","Estimated value"
