Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","159","China","5510","Production","F1726","Pulses, Total","2002","2002","tonnes","5915366","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1726","Pulses, Total","2003","2003","tonnes","5891799","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1726","Pulses, Total","2004","2004","tonnes","4925489","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1726","Pulses, Total","2005","2005","tonnes","5233862","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1726","Pulses, Total","2006","2006","tonnes","4545532","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1726","Pulses, Total","2007","2007","tonnes","4483213","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1726","Pulses, Total","2008","2008","tonnes","4898885","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1726","Pulses, Total","2009","2009","tonnes","4331135","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1726","Pulses, Total","2010","2010","tonnes","3890693","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1726","Pulses, Total","2011","2011","tonnes","4610298","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1726","Pulses, Total","2012","2012","tonnes","4305098","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1726","Pulses, Total","2013","2013","tonnes","4014058","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1726","Pulses, Total","2014","2014","tonnes","4112669","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1726","Pulses, Total","2015","2015","tonnes","4176765","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1726","Pulses, Total","2016","2016","tonnes","4526697","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1726","Pulses, Total","2017","2017","tonnes","5016822","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1726","Pulses, Total","2018","2018","tonnes","5026628","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1726","Pulses, Total","2019","2019","tonnes","4867346","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1726","Pulses, Total","2020","2020","tonnes","4799549","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1961","1961","tonnes","92091965","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1962","1962","tonnes","98901835","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1963","1963","tonnes","89735829","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1964","1964","tonnes","85912981","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1965","1965","tonnes","104662611","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1966","1966","tonnes","118433387","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1967","1967","tonnes","118254973","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1968","1968","tonnes","117552983","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1969","1969","tonnes","127092732","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1970","1970","tonnes","139716193","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1971","1971","tonnes","132133519","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1972","1972","tonnes","128776605","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1973","1973","tonnes","164370120","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1974","1974","tonnes","147410329","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1975","1975","tonnes","148657042","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1976","1976","tonnes","138745988","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1977","1977","tonnes","153935527","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1978","1978","tonnes","164234227","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1979","1979","tonnes","147874819","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1980","1980","tonnes","149508755","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1981","1981","tonnes","135678909","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1982","1982","tonnes","141071730","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1983","1983","tonnes","152085799","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1984","1984","tonnes","148186602","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1985","1985","tonnes","135531247","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1986","1986","tonnes","131980205","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1987","1987","tonnes","146181855","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1988","1988","tonnes","139630062","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1989","1989","tonnes","141244869","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1990","1990","tonnes","141354540","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1991","1991","tonnes","140615815","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1992","1992","tonnes","147124496","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1993","1993","tonnes","164014320","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1994","1994","tonnes","156363743","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1995","1995","tonnes","168285881","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1996","1996","tonnes","182060968","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1997","1997","tonnes","164971639","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1998","1998","tonnes","185448147","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","1999","1999","tonnes","187568990","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","2000","2000","tonnes","189878797","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","2001","2001","tonnes","183831302","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","2002","2002","tonnes","189065631","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","2003","2003","tonnes","181568508","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","2004","2004","tonnes","183494773","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","2005","2005","tonnes","179223704","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","2006","2006","tonnes","151681187","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","2007","2007","tonnes","145641096","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","2008","2008","tonnes","153140639","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","2009","2009","tonnes","146143420","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","2010","2010","tonnes","148698158","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","2011","2011","tonnes","152711822","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","2012","2012","tonnes","150839926","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","2013","2013","tonnes","149531287","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","2014","2014","tonnes","146820226","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","2015","2015","tonnes","144028514","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","2016","2016","tonnes","143419020","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","2017","2017","tonnes","147085942","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","2018","2018","tonnes","150462430","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","2019","2019","tonnes","134432345","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1720","Roots and Tubers, Total","2020","2020","tonnes","134292344","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1961","1961","tonnes","13212694","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1962","1962","tonnes","10168314","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1963","1963","tonnes","15075929","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1964","1964","tonnes","20469654","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1965","1965","tonnes","25102700","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1966","1966","tonnes","23204970","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1967","1967","tonnes","22242930","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1968","1968","tonnes","21043100","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1969","1969","tonnes","20124720","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1970","1970","tonnes","21805758","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1971","1971","tonnes","23427216","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1972","1972","tonnes","26107793","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1973","1973","tonnes","27407274","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1974","1974","tonnes","27866897","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1975","1975","tonnes","27041824","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1976","1976","tonnes","28542645","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1977","1977","tonnes","31509866","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1978","1978","tonnes","32096391","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1979","1979","tonnes","34292369","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1980","1980","tonnes","38282589","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1981","1981","tonnes","44739599","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1982","1982","tonnes","52198381","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1983","1983","tonnes","47805778","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1984","1984","tonnes","54754036","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1985","1985","tonnes","67629871","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1986","1986","tonnes","64789312","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1987","1987","tonnes","60951505","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1988","1988","tonnes","68872765","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1989","1989","tonnes","64888527","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1990","1990","tonnes","77975580","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1991","1991","tonnes","88984122","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1992","1992","tonnes","93937353","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1993","1993","tonnes","81045310","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1994","1994","tonnes","78955971","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1995","1995","tonnes","84263210","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1996","1996","tonnes","87986748","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1997","1997","tonnes","97977089","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1998","1998","tonnes","101670223","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","1999","1999","tonnes","86746790","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","2000","2000","tonnes","79372030","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","2001","2001","tonnes","88854289","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","2002","2002","tonnes","105022531","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","2003","2003","tonnes","98220800","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","2004","2004","tonnes","96901550","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","2005","2005","tonnes","95459312","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","2006","2006","tonnes","105313957","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","2007","2007","tonnes","122662617","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","2008","2008","tonnes","134961702","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","2009","2009","tonnes","123429972","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","2010","2010","tonnes","120797383","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","2011","2011","tonnes","125853960","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","2012","2012","tonnes","135431817","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","2013","2013","tonnes","137994938","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","2014","2014","tonnes","134153869","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","2015","2015","tonnes","112816911","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","2016","2016","tonnes","112333445","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","2017","2017","tonnes","114290105","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","2018","2018","tonnes","119995571","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","2019","2019","tonnes","122236347","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1723","Sugar Crops Primary","2020","2020","tonnes","120249560","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1961","1961","tonnes","187000","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1962","1962","tonnes","190000","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1963","1963","tonnes","200200","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1964","1964","tonnes","199250","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1965","1965","tonnes","209400","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1966","1966","tonnes","206750","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1967","1967","tonnes","208200","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1968","1968","tonnes","211000","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1969","1969","tonnes","222500","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1970","1970","tonnes","229850","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1971","1971","tonnes","253100","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1972","1972","tonnes","258200","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1973","1973","tonnes","271000","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1974","1974","tonnes","269500","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1975","1975","tonnes","254500","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1976","1976","tonnes","256300","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1977","1977","tonnes","260800","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1978","1978","tonnes","293700","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1979","1979","tonnes","267300","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1980","1980","tonnes","290500","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1981","1981","tonnes","269600","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1982","1982","tonnes","260800","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1983","1983","tonnes","271700","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1984","1984","tonnes","272100","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1985","1985","tonnes","267615","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1986","1986","tonnes","298410","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1987","1987","tonnes","332539","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1988","1988","tonnes","350574","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1989","1989","tonnes","330700","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1990","1990","tonnes","334751","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1991","1991","tonnes","480244","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1992","1992","tonnes","521062","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1993","1993","tonnes","576850","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1994","1994","tonnes","604220","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1995","1995","tonnes","614334","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1996","1996","tonnes","614189","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1997","1997","tonnes","723399","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1998","1998","tonnes","805068","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","1999","1999","tonnes","905924","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","2000","2000","tonnes","994239","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","2001","2001","tonnes","941542","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","2002","2002","tonnes","1146026","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","2003","2003","tonnes","1297905","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","2004","2004","tonnes","1472213","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","2005","2005","tonnes","1668821","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","2006","2006","tonnes","1766534","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","2007","2007","tonnes","2079987","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","2008","2008","tonnes","2472587","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","2009","2009","tonnes","2722956","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","2010","2010","tonnes","3145138","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","2011","2011","tonnes","3620083","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","2012","2012","tonnes","2705138","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","2013","2013","tonnes","2771961","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","2014","2014","tonnes","2844993","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","2015","2015","tonnes","2933822","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","2016","2016","tonnes","2942771","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","2017","2017","tonnes","3008996","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","2018","2018","tonnes","2857630","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","2019","2019","tonnes","3017436","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1729","Treenuts, Total","2020","2020","tonnes","3132645","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1961","1961","tonnes","50202520","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1962","1962","tonnes","46867243","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1963","1963","tonnes","41562506","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1964","1964","tonnes","37404966","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1965","1965","tonnes","39709771","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1966","1966","tonnes","39161051","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1967","1967","tonnes","39975396","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1968","1968","tonnes","42293193","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1969","1969","tonnes","43724295","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1970","1970","tonnes","36268319","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1971","1971","tonnes","40358252","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1972","1972","tonnes","37187480","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1973","1973","tonnes","41446498","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1974","1974","tonnes","41677121","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1975","1975","tonnes","43231227","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1976","1976","tonnes","42906303","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1977","1977","tonnes","45113985","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1978","1978","tonnes","50252158","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1979","1979","tonnes","50922197","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1980","1980","tonnes","49528582","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1981","1981","tonnes","56684920","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1982","1982","tonnes","61474781","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1983","1983","tonnes","69393722","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1984","1984","tonnes","78747113","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1985","1985","tonnes","80531494","E","Estimated value"
